ééå±âÒêî,éûä‘[sec],à⁄ìÆó [mm],â◊èd[N]
15,7.68,6.1999377887696,7.45713710784912
15,7.74,6.24993728706613,7.51972198486328
15,7.8,6.29993678536266,7.60316848754883
15,7.86,6.34993628365919,7.68780708312988
15,7.92,6.39993578195572,7.76290893554688
15,7.98,6.44993528025225,7.84218311309814
15,8.04,6.49993477854878,7.93099403381348
15,8.1,6.54993427684531,8.0186128616333
15,8.16,6.59993377514184,8.09729099273682
15,8.22,6.64993327343836,8.15987586975098
15,8.28,6.69993277173489,8.23318958282471
15,8.34,6.74993227003142,8.30650329589844
15,8.4,6.79993176832795,8.38518142700195
15,8.46,6.84993126662448,8.45730304718018
15,8.52,6.89993076492101,8.52644443511963
15,8.58,6.94993026321754,8.60691070556641
15,8.64,6.99992976151407,8.68678092956543
15,8.7,7.0499292598106,8.78393650054932
15,8.76,7.09992875810713,8.87632369995117
15,8.82,7.14992825640365,8.95380973815918
15,8.88,7.19992775470018,9.03129577636719
15,8.94,7.24992725299671,9.11891460418701
15,9,7.29992675129324,9.2005729675293
15,9.06,7.34992624958977,9.28163528442383
15,9.12,7.3999257478863,9.36269760131836
15,9.18,7.44992524618283,9.46223735809326
15,9.24,7.49992474447936,9.54747200012207
15,9.3,7.54992424277589,9.60946083068848
15,9.36,7.59992374107242,9.67204570770264
15,9.42,7.64992323936895,9.74535942077637
15,9.48,7.69992273766547,9.83297824859619
15,9.54,7.749922235962,9.90450382232666
15,9.6,7.79992173425853,9.98854637145996
15,9.66,7.84992123255506,10.0898742675781
15,9.72,7.89992073085159,10.1780891418457
15,9.78,7.94992022914812,10.2657079696655
15,9.84,7.99991972744465,10.3563070297241
15,9.9,8.04991922574118,10.4355812072754
15,9.96,8.09991872403771,10.5303525924683
15,10.02,8.14991822233424,10.6209516525269
15,10.08,8.19991772063077,10.7115507125854
15,10.14,8.24991721892729,10.7908248901367
15,10.2,8.29991671722382,10.8695030212402
15,10.26,8.34991621552035,10.9565258026123
15,10.32,8.39991571381688,11.0447406768799
15,10.38,8.44991521211341,11.1418962478638
15,10.44,8.49991471040994,11.2468004226685
15,10.5,8.54991420870647,11.330246925354
15,10.56,8.599913707003,11.4119052886963
15,10.62,8.64991320529953,11.4947557449341
15,10.68,8.69991270359606,11.5931034088135
15,10.74,8.74991220189258,11.67893409729
15,10.8,8.79991170018911,11.7546319961548
15,10.86,8.84991119848564,11.8488073348999
15,10.92,8.89991069678217,11.9435787200928
15,10.98,8.9499101950787,12.0306015014648
15,11.04,8.99990969337523,12.1307373046875
15,11.1,9.04990919167176,12.2368335723877
15,11.16,9.09990868996829,12.3393535614014
15,11.22,9.14990818826482,12.4335289001465
15,11.28,9.19990768656135,12.5318765640259
15,11.34,9.24990718485788,12.6272439956665
15,11.4,9.2999066831544,12.7166509628296
15,11.46,9.34990618145093,12.8066539764404
15,11.52,9.39990567974746,12.8984451293945
15,11.58,9.44990517804399,12.9932165145874
15,11.64,9.49990467634052,13.0891799926758
15,11.7,9.54990417463705,13.1827592849731
15,11.76,9.59990367293358,13.2745504379272
15,11.82,9.64990317123011,13.3597850799561
15,11.88,9.69990266952664,13.4646892547607
15,11.94,9.74990216782317,13.5529041290283
15,12,9.7999016661197,13.6387348175049
15,12.06,9.84990116441623,13.73291015625
15,12.12,9.89990066271275,13.8229131698608
15,12.18,9.94990016100928,13.9212608337402
15,12.24,9.99989965930581,14.0178203582764
15,12.3,10.0498991576023,14.1334533691406
15,12.36,10.0998986558989,14.2407417297363
15,12.42,10.146564854309,14.3325328826904
15,12.48,10.1998976524919,14.4284963607788
15,12.54,10.246563850902,14.5173072814941
15,12.6,10.299896649085,14.6222114562988
15,12.66,10.3465628474951,14.7318840026855
15,12.72,10.3965623457916,14.8308277130127
15,12.78,10.4465618440881,14.9285793304443
15,12.84,10.4965613423847,15.0370597839355
15,12.9,10.5465608406812,15.1443481445313
15,12.96,10.5965603389777,15.2289867401123
15,13.02,10.6465598372743,15.3172016143799
15,13.08,10.6965593355708,15.413761138916
15,13.14,10.7465588338673,15.5401229858398
15,13.2,10.7965583321638,15.6569480895996
15,13.26,10.8465578304604,15.7690048217773
15,13.32,10.8965573287569,15.8858299255371
15,13.38,10.9465568270534,15.9883499145508
15,13.44,10.99655632535,16.0861015319824
15,13.5,11.0465558236465,16.1957740783691
15,13.56,11.096555321943,16.2839889526367
15,13.62,11.1465548202395,16.3984298706055
15,13.68,11.1965543185361,16.4949893951416
15,13.74,11.2465538168326,16.6058540344238
15,13.8,11.2965533151291,16.7202949523926
15,13.86,11.3465528134257,16.8359279632568
15,13.92,11.3965523117222,16.942024230957
15,13.98,11.4465518100187,17.0361995697021
15,14.04,11.4965513083152,17.1482563018799
15,14.1,11.5465508066118,17.2507762908936
15,14.16,11.5965503049083,17.3640251159668
15,14.22,11.6465498032048,17.467737197876
15,14.28,11.6965493015014,17.5607204437256
15,14.34,11.7465487997979,17.6632404327393
15,14.4,11.7965482980944,17.7872180938721
15,14.46,11.846547796391,17.9088115692139
15,14.52,11.8965472946875,18.0327892303467
15,14.58,11.946546792984,18.1341171264648
15,14.64,11.9965462912805,18.2497501373291
15,14.7,12.0465457895771,18.3546543121338
15,14.76,12.0965452878736,18.4690952301025
15,14.82,12.1465447861701,18.5906887054443
15,14.88,12.1965442844667,18.7039375305176
15,14.94,12.2465437827632,18.8231468200684
15,15,12.2965432810597,18.9483165740967
15,15.06,12.3465427793562,19.0770626068115
15,15.12,12.3965422776528,19.1724300384521
15,15.18,12.4465417759493,19.2868709564209
15,15.24,12.4965412742458,19.4120407104492
15,15.3,12.5465407725424,19.538402557373
15,15.36,12.5965402708389,19.6671485900879
15,15.42,12.6465397691354,19.7768211364746
15,15.48,12.6965392674319,19.9007987976074
15,15.54,12.7465387657285,20.0140476226807
15,15.6,12.796538264025,20.134449005127
15,15.66,12.8465377623215,20.2608108520508
15,15.72,12.8965372606181,20.3883647918701
15,15.78,12.9465367589146,20.5039978027344
15,15.84,12.9965362572111,20.6375122070313
15,15.9,13.0465357555076,20.7674503326416
15,15.96,13.0965352538042,20.8783149719238
15,16.02,13.1465347521007,20.9987163543701
15,16.08,13.1965342503972,21.129846572876
15,16.14,13.2465337486938,21.2621688842773
15,16.2,13.2965332469903,21.3849544525146
15,16.26,13.3465327452868,21.5113162994385
15,16.32,13.3965322435834,21.6305255889893
15,16.38,13.4465317418799,21.7521190643311
15,16.44,13.4965312401764,21.8832492828369
15,16.5,13.5465307384729,22.0000743865967
15,16.56,13.5965302367695,22.127628326416
15,16.62,13.646529735066,22.2766399383545
15,16.68,13.6965292333625,22.3946571350098
15,16.74,13.7465287316591,22.5222110748291
15,16.8,13.7965282299556,22.66526222229
15,16.86,13.8465277282521,22.7999687194824
15,16.92,13.8965272265486,22.9156017303467
15,16.98,13.9465267248452,23.0503082275391
15,17.04,13.9965262231417,23.1814384460449
15,17.1,14.0465257214382,23.3256816864014
15,17.16,14.0965252197348,23.4568119049072
15,17.22,14.1465247180313,23.6058235168457
15,17.28,14.1965242163278,23.7250328063965
15,17.34,14.2465237146243,23.8573551177979
15,17.4,14.2965232129209,24.0015983581543
15,17.46,14.3465227112174,24.1267681121826
15,17.52,14.3965222095139,24.2507457733154
15,17.58,14.4465217078105,24.3806838989258
15,17.64,14.496521206107,24.5273113250732
15,17.7,14.5465207044035,24.6739387512207
15,17.76,14.5965202027,24.8205661773682
15,17.82,14.6465197009966,24.9755382537842
15,17.88,14.6965191992931,25.1126289367676
15,17.94,14.7465186975896,25.254487991333
15,18,14.7965181958862,25.3987312316895
15,18.06,14.8465176941827,25.5239009857178
15,18.12,14.8965171924792,25.6609916687012
15,18.18,14.9465166907758,25.7992744445801
15,18.24,14.9965161890723,25.9518623352051
15,18.3,15.0465156873688,26.097297668457
15,18.36,15.0665154866874,26.2188911437988
15,18.42,15.0665154866874,26.2415409088135
15,18.48,15.0665154866874,26.172399520874
15,18.54,15.0365157877095,26.0806083679199
15,18.6,14.9898495892994,25.9160995483398
15,18.66,14.9398500910029,25.6633758544922
15,18.72,14.8898505927064,25.3844261169434
15,18.78,14.8398510944098,25.1376628875732
15,18.84,14.7898515961133,24.9123573303223
15,18.9,14.7398520978168,24.6775150299072
15,18.96,14.6898525995202,24.4653224945068
15,19.02,14.6398531012237,24.2388248443604
15,19.08,14.5898536029272,24.0254402160645
15,19.14,14.5398541046306,23.8132476806641
15,19.2,14.4898546063341,23.6189365386963
15,19.26,14.4398551080376,23.4103202819824
15,19.32,14.3898556097411,23.2112407684326
15,19.38,14.3398561114445,23.0073928833008
15,19.44,14.289856613148,22.8071212768555
15,19.5,14.2398571148515,22.6235389709473
15,19.56,14.1898576165549,22.4387645721436
15,19.62,14.1398581182584,22.2504138946533
15,19.68,14.0898586199619,22.0704078674316
15,19.74,14.0398591216654,21.9047069549561
15,19.8,13.9898596233688,21.7294692993164
15,19.86,13.9398601250723,21.5530395507813
15,19.92,13.8898606267758,21.3861465454102
15,19.98,13.8398611284792,21.2156772613525
15,20.04,13.7898616301827,21.0535526275635
15,20.1,13.7398621318862,20.8902359008789
15,20.16,13.6898626335897,20.7245349884033
